单价(元),数量(个),消费城市级别,支付方式,优惠方式,优惠金额(元),实际支付(元),库存剩余(件),商品评分,是否复购,客户年龄段,商品类别,包装规格(g),是否节假日,是否用餐高峰
46.8,8,1,0,1,55,319.4,86,37,1,3,0,1000.0,0,1
32.76,1,1,3,3,23,9.76,43,33,0,0,2,400.0,1,0
47.68,3,3,3,3,5,138.04,1475,31,1,0,3,800.0,0,1
22.07,10,2,1,1,25,195.7,46,41,1,1,1,500.0,1,0
39.96,9,2,2,2,10,349.64,3931,43,1,0,3,400.0,0,0
20.89,0,1,3,5,0,0.0,7007,46,0,0,2,300.0,0,0
31.34,8,1,3,0,0,250.72,8370,10,0,4,3,400.0,0,1
14.07,4,1,0,5,13,43.28,3,33,0,2,0,200.0,1,0
42.31,5,1,0,3,4,207.55,6719,31,1,1,2,400.0,1,0
32.23,6,1,0,1,4,189.38,7070,46,1,1,3,800.0,1,0
13.42,8,3,3,3,1,106.36,1475,31,1,1,3,800.0,0,1
41.77,6,3,3,5,19,231.62,9,44,1,0,2,300.0,0,0
37.43,2,1,3,0,0,74.86,8669,34,1,2,2,200.0,1,0
22.82,2,0,0,5,0,45.64,7070,46,0,0,3,800.0,1,0
23.87,8,1,3,3,33,157.96,25,40,1,0,3,500.0,0,0
23.28,6,1,3,1,23,116.68,9,44,1,2,2,300.0,0,0
42.31,3,1,0,0,0,126.93,3855,38,1,1,1,800.0,0,1
10.64,9,1,3,5,4,91.76,14,33,0,0,3,1000.0,0,0
24.91,1,0,3,2,12,12.91,9,44,1,4,2,300.0,0,0
25.16,8,3,3,4,1,200.28,2289,42,1,1,3,300.0,0,1
36.46,7,1,3,3,4,251.22,2982,38,0,1,3,1000.0,0,0
46.13,4,1,3,5,4,180.52,6173,30,0,1,3,800.0,0,0
13.57,0,0,3,0,0,0.0,2166,37,1,3,3,500.0,0,0
13.02,9,1,3,1,1,116.18,1752,31,1,1,3,200.0,0,0
27.11,4,1,3,2,4,104.44,8669,34,0,2,2,200.0,1,0
13.59,7,1,0,5,1,94.13,21,36,1,0,3,200.0,1,1
47.34,3,1,3,3,2,140.02,4856,40,1,4,2,600.0,0,1
32.89,1,1,1,2,18,14.89,6002,43,1,2,3,800.0,0,1
21.47,2,3,0,5,17,25.94,21,36,1,3,3,200.0,1,1
41.71,0,1,0,1,0,0.0,6610,46,1,0,1,300.0,0,0
21.49,3,0,0,1,2,62.47,1949,43,1,3,1,500.0,0,1
44.99,8,1,0,4,5,354.92,6512,44,0,4,3,400.0,0,0
47.55,9,0,3,4,3,424.95,1475,31,0,1,3,800.0,0,1
22.68,6,0,4,5,26,110.08,28,35,0,1,3,800.0,0,1
13.92,6,3,0,3,0,83.52,4527,36,0,0,3,1000.0,1,0
39.58,9,0,4,5,3,353.22,1887,31,1,3,3,400.0,0,0
22.66,0,2,0,3,0,0.0,7070,46,1,1,3,800.0,1,0
12.08,0,3,3,0,0,0.0,71,35,0,3,1,600.0,0,0
41.82,1,3,4,5,3,38.82,6379,30,1,0,1,200.0,0,0
42.44,3,0,4,5,1,126.32,2114,32,1,1,3,500.0,0,1
46.16,1,1,1,0,0,46.16,9189,44,1,0,0,400.0,0,1
14.85,4,3,4,3,7,52.4,8989,31,0,0,3,600.0,0,1
19.07,4,1,1,5,10,66.28,1647,43,1,2,3,800.0,0,1
46.36,4,0,4,3,23,162.44,2,46,1,0,1,500.0,0,0
13.11,8,0,3,3,8,96.88,14,33,0,1,3,1000.0,0,0
31.29,2,1,3,5,2,60.58,1475,31,1,0,3,800.0,0,1
22.13,5,0,1,2,8,102.65,6002,43,1,0,3,800.0,0,1
13.32,8,1,3,0,0,106.56,7722,35,0,2,3,400.0,0,1
34.8,10,1,3,0,0,348.0,77,35,0,0,2,400.0,0,0
27.39,9,3,3,0,0,246.51,8807,42,1,2,0,500.0,1,1
22.87,6,1,0,1,10,127.22,5315,50,1,2,3,800.0,1,0
28.42,2,1,3,5,3,53.84,9743,37,0,4,3,1000.0,0,0
22.8,5,3,4,1,13,101.0,1205,34,1,1,3,200.0,1,0
19.19,3,1,0,3,9,48.57,86,37,1,0,0,1000.0,0,1
11.51,4,3,0,1,1,45.04,8677,37,1,1,3,800.0,1,0
12.09,0,1,0,0,0,0.0,7070,46,1,0,3,800.0,1,0
19.24,9,2,3,0,0,173.16,9,44,1,4,2,300.0,0,0
44.06,5,3,4,5,47,173.3,32,39,0,0,2,500.0,0,0
49.11,10,1,4,0,0,491.1,90,35,0,1,3,400.0,0,1
18.02,8,3,4,0,0,144.16,6605,34,1,3,1,1000.0,0,0
18.61,8,1,3,3,1,147.88,8807,42,1,0,0,500.0,1,1
26.48,3,0,2,3,9,70.44,7662,44,0,3,3,200.0,0,0
47.38,9,0,3,3,6,420.42,2982,38,0,1,3,1000.0,0,0
18.41,3,0,3,0,0,55.23,2289,42,1,3,3,300.0,0,1
13.74,1,3,3,3,7,6.74,77,35,0,1,2,400.0,0,0
29.01,6,1,3,4,8,166.06,8657,22,0,1,3,300.0,0,0
22.69,6,1,3,4,8,128.14,57,44,1,1,3,600.0,1,0
29.92,0,3,3,4,0,0.0,9,44,1,0,2,300.0,0,0
15.46,9,0,3,0,0,139.14,4079,37,0,0,3,300.0,0,1
31.63,7,3,3,0,0,221.41,2289,42,1,0,3,300.0,0,1
38.11,7,3,3,5,20,246.77,8657,22,0,0,3,300.0,0,0
35.68,7,0,2,2,24,225.76,15,31,0,2,1,200.0,0,1
21.93,0,3,1,2,0,0.0,9189,44,1,0,0,400.0,0,1
15.06,10,1,0,0,0,150.6,4029,37,1,3,0,1000.0,0,1
43.7,1,2,3,5,33,10.7,14,33,0,3,3,1000.0,0,0
31.86,3,3,1,1,5,90.58,60,40,1,0,1,200.0,0,1
43.4,3,3,2,4,15,115.2,1606,40,0,0,3,400.0,1,1
43.7,7,0,3,3,3,302.9,2982,38,1,1,3,1000.0,0,0
28.83,7,0,3,3,5,196.81,3238,41,1,0,1,400.0,0,0
47.88,1,0,3,5,1,46.88,2289,42,1,3,3,300.0,0,1
19.63,1,1,3,3,11,8.63,71,35,0,3,1,600.0,0,0
47.14,1,3,3,0,0,47.14,1985,33,1,0,3,400.0,0,1
33.19,3,2,0,4,6,93.57,4527,36,0,0,3,1000.0,1,0
36.68,2,3,3,3,12,61.36,3995,38,1,3,3,800.0,0,0
23.82,1,1,0,2,7,16.82,9993,36,0,1,2,800.0,0,1
34.86,5,0,2,0,0,174.3,9233,35,0,2,3,500.0,0,0
17.47,7,0,3,1,2,120.29,7007,46,1,1,2,300.0,0,0
40.67,4,2,3,5,4,158.68,1752,31,1,1,3,200.0,0,0
24.03,9,1,3,3,4,212.27,2289,42,1,3,3,300.0,0,1
31.34,3,1,0,4,3,91.02,3149,50,1,3,3,800.0,0,1
19.65,10,3,4,5,4,192.5,3189,32,1,2,1,600.0,0,0
39.91,1,1,3,5,39,0.91,57,44,1,0,3,600.0,1,0
48.38,9,3,3,5,5,430.42,7532,42,1,2,3,600.0,0,1
33.47,8,3,0,0,0,267.76,6677,39,1,1,3,300.0,0,0
25.79,10,0,1,5,13,244.9,56,33,1,3,3,500.0,1,0
10.81,4,0,0,5,6,37.24,3855,38,1,1,1,800.0,0,1
46.43,4,3,0,4,2,183.72,3360,50,1,0,3,300.0,0,1
47.73,10,1,3,4,2,475.3,8792,44,1,3,3,600.0,0,1
12.98,5,0,1,5,2,62.9,8987,38,1,1,1,1000.0,1,1
32.96,10,1,3,3,2,327.6,9378,48,1,0,3,300.0,1,1
32.27,4,1,0,3,5,124.08,9285,47,1,3,3,600.0,0,0
36.16,10,2,3,1,6,355.6,1475,31,1,2,3,800.0,0,1
13.43,4,1,2,5,8,45.72,8957,40,1,2,3,600.0,0,0
15.08,4,0,0,0,0,60.32,5408,38,1,3,3,300.0,0,0
43.42,4,0,4,5,6,167.68,1824,39,1,3,3,500.0,0,1
19.47,3,3,3,0,0,58.41,3238,41,1,1,1,400.0,0,0
18.06,2,2,3,2,3,33.12,9743,37,0,1,3,1000.0,0,0
46.32,7,3,3,1,26,298.24,14,33,0,0,3,1000.0,0,0
37.7,4,3,0,3,12,138.8,5315,50,1,1,3,800.0,1,0
14.9,10,3,3,0,0,149.0,8370,10,0,0,3,400.0,0,1
26.4,4,1,2,2,8,97.6,2278,40,1,0,0,800.0,0,1
22.98,9,0,3,0,0,206.82,5659,39,1,3,3,400.0,0,1
36.76,4,1,3,4,6,141.04,1475,31,0,0,3,800.0,0,1
15.3,4,1,3,2,9,52.2,8657,22,1,1,3,300.0,0,0
27.72,8,0,4,5,2,219.76,3189,32,1,0,1,600.0,0,0
40.8,8,1,3,3,12,314.4,4778,32,0,1,3,1000.0,0,0
35.17,10,2,3,5,4,347.7,2289,42,1,1,3,300.0,0,1
28.33,6,1,0,0,0,169.98,21,36,0,1,3,200.0,1,1
39.99,3,2,2,4,3,116.97,6399,10,0,2,3,300.0,0,0
13.87,0,1,4,5,0,0.0,8608,46,1,0,3,800.0,1,0
19.34,1,0,1,5,11,8.34,6002,43,1,4,3,800.0,0,1
25.2,10,2,0,2,40,212.0,21,36,1,3,3,200.0,1,1
42.51,10,0,4,5,1,424.1,5907,40,1,3,3,300.0,0,0
31.67,3,1,3,5,21,74.01,9,44,1,0,2,300.0,0,0
47.3,5,1,0,0,0,236.5,6512,44,1,0,3,400.0,0,0
47.89,0,0,3,4,0,0.0,2982,38,0,0,3,1000.0,0,0
15.42,1,0,0,0,0,15.42,7070,46,1,0,3,800.0,1,0
14.5,1,3,3,5,2,12.5,6675,37,1,3,2,300.0,0,0
26.27,4,3,4,1,7,98.08,1205,34,1,2,3,200.0,1,0
41.79,3,1,4,2,14,111.37,7967,49,0,0,3,600.0,0,0
30.36,4,2,3,3,4,117.44,9,44,1,0,2,300.0,0,0
19.79,2,1,2,3,4,35.58,2037,23,1,3,2,300.0,0,0
15.26,1,0,3,2,6,9.26,2503,30,0,0,0,800.0,0,1
44.37,3,2,4,5,10,123.11,1992,47,1,3,2,1000.0,1,0
11.84,10,1,4,3,2,116.4,2058,32,0,4,1,200.0,0,1
31.76,1,1,3,0,0,31.76,71,35,0,0,1,600.0,0,0
11.88,5,0,1,5,1,58.4,6816,43,0,0,2,500.0,0,1
16.52,4,1,4,0,0,66.08,8054,11,0,0,3,800.0,0,0
11.76,0,2,4,4,0,0.0,1992,47,1,2,2,1000.0,1,0
17.62,3,1,0,2,1,51.86,1949,43,1,3,1,500.0,0,1
27.21,9,1,0,1,4,240.89,5315,50,1,1,3,800.0,1,0
22.06,5,0,2,1,2,108.3,8487,39,0,1,1,800.0,0,0
29.71,1,1,0,2,10,19.71,3608,42,1,3,0,800.0,0,0
16.43,5,0,3,2,13,69.15,14,33,0,1,3,1000.0,0,0
46.55,2,1,3,3,1,92.1,8669,34,0,3,2,200.0,1,0
48.67,3,1,4,5,11,135.01,2114,32,0,1,3,500.0,0,1
22.13,4,3,2,0,0,88.52,3931,43,1,4,3,400.0,0,0
12.66,6,2,4,0,0,75.96,8214,33,0,3,2,1000.0,1,0
11.57,5,0,3,2,8,49.85,14,33,0,0,3,1000.0,0,0
32.94,9,3,4,4,2,294.46,5907,40,1,2,3,300.0,0,0
47.69,3,0,4,0,0,143.07,5907,40,1,0,3,300.0,0,0
36.17,2,3,1,5,4,68.34,3437,25,0,3,2,600.0,1,1
31.34,0,3,3,2,0,0.0,8807,42,1,1,0,500.0,1,1
25.85,6,3,1,2,11,144.1,6002,43,0,3,3,800.0,0,1
38.27,6,0,4,1,10,219.62,7164,46,1,3,3,400.0,0,0
40.42,3,3,3,2,3,118.26,8807,42,1,1,0,500.0,1,1
47.83,8,3,4,4,7,375.64,2882,42,1,0,1,500.0,1,0
17.88,3,0,0,5,6,47.64,6677,39,1,1,3,300.0,0,0
31.62,1,3,4,0,0,31.62,6964,45,1,2,0,800.0,0,1
29.73,1,1,0,4,4,25.73,1949,43,1,1,1,500.0,0,1
17.56,7,1,1,3,5,117.92,7237,40,1,0,0,400.0,0,0
49.03,10,1,1,5,5,485.3,2774,38,0,2,1,600.0,0,0
42.41,1,1,4,2,42,0.41,32,39,1,1,2,500.0,0,0
45.8,7,1,3,2,6,314.6,1475,31,0,3,3,800.0,0,1
37.62,3,3,3,1,6,106.86,2982,38,0,3,3,1000.0,0,0
22.19,8,2,4,5,2,175.52,2058,32,0,3,1,200.0,0,1
17.27,1,3,3,5,11,6.27,9,44,1,0,2,300.0,0,0
25.62,5,0,0,5,12,116.1,86,37,1,0,0,1000.0,0,1
28.77,3,1,3,0,0,86.31,2982,38,1,1,3,1000.0,0,0
24.71,7,0,3,5,0,172.97,8657,22,1,0,3,300.0,0,0
28.4,4,3,4,3,11,102.6,7164,46,1,1,3,400.0,0,0
17.74,1,0,3,3,4,13.74,8168,50,1,0,0,300.0,1,1
35.79,8,0,4,0,0,286.32,2058,32,0,3,1,200.0,0,1
32.3,6,3,3,3,6,187.8,57,44,1,1,3,600.0,1,0
27.49,1,0,3,0,0,27.49,7722,35,0,0,3,400.0,0,1
34.16,9,0,2,3,1,306.44,8487,39,1,0,1,800.0,0,0
29.18,2,1,3,2,1,57.36,9743,37,1,0,3,1000.0,0,0
24.73,5,1,3,3,1,122.65,3995,38,0,1,3,800.0,0,0
36.03,0,1,3,3,0,0.0,3238,41,1,0,1,400.0,0,0
11.53,3,1,3,3,6,28.59,9,44,1,1,2,300.0,0,0
26.84,5,1,0,4,5,129.2,6677,39,1,0,3,300.0,0,0
42.3,10,2,3,0,0,423.0,6341,38,0,1,3,1000.0,0,1
44.44,4,2,0,2,12,165.76,17,14,0,3,2,800.0,0,1
18.51,7,3,3,5,5,124.57,6341,38,0,0,3,1000.0,0,1
15.19,5,1,3,3,1,74.95,1985,33,1,0,3,400.0,0,1
47.86,3,1,3,1,13,130.58,8168,50,1,3,0,300.0,1,1
47.22,0,1,0,0,0,0.0,1949,43,1,0,1,500.0,0,1
43.48,8,0,4,5,1,346.84,5907,40,1,3,3,300.0,0,0
49.82,1,0,1,5,8,41.82,4504,30,1,0,3,800.0,0,1
14.51,3,1,4,3,9,34.53,32,39,1,0,2,500.0,0,0
34.38,1,1,4,0,0,34.38,2114,32,1,2,3,500.0,0,1
21.41,10,1,2,4,6,208.1,6399,10,0,0,3,300.0,0,0
41.48,9,0,0,5,8,365.32,1676,49,1,1,3,400.0,0,0
30.23,6,3,1,0,0,181.38,6749,43,1,3,3,800.0,0,1
31.9,3,1,2,1,12,83.7,6399,10,0,3,3,300.0,0,0
35.62,6,2,3,2,50,163.72,25,40,1,1,3,500.0,0,0
14.77,8,2,3,5,8,110.16,57,44,1,3,3,600.0,1,0
49.57,9,0,3,5,10,436.13,8669,34,1,3,2,200.0,1,0
30.32,5,1,3,3,1,150.6,2982,38,1,0,3,1000.0,0,0
36.55,1,1,0,4,14,22.55,5924,49,1,3,3,300.0,0,0
38.82,8,3,3,5,5,305.56,57,44,1,0,3,600.0,1,0
12.21,10,1,3,5,4,118.1,9378,48,1,1,3,300.0,1,1
10.33,5,0,3,0,0,51.65,2289,42,1,2,3,300.0,0,1
36.87,0,1,0,0,0,0.0,5946,46,1,1,3,600.0,0,1
39.23,1,1,3,3,4,35.23,8807,42,1,2,0,500.0,1,1
22.81,8,3,1,1,0,182.48,5342,44,1,2,1,800.0,0,0
36.81,10,2,3,4,3,365.1,7532,42,1,0,3,600.0,0,1
39.78,9,2,4,1,13,345.02,8989,31,1,1,3,600.0,0,1
48.85,4,0,3,0,0,195.4,4420,40,1,0,3,500.0,0,1
44.44,5,1,3,5,1,221.2,8657,22,1,1,3,300.0,0,0
16.29,6,0,0,0,0,97.74,3855,38,0,1,1,800.0,0,1
37.62,1,1,3,2,15,22.62,2503,30,0,0,0,800.0,0,1
36.02,9,2,3,3,24,300.18,57,44,1,3,3,600.0,1,0
49.34,2,1,0,3,6,92.68,7070,46,1,2,3,800.0,1,0
10.96,9,3,1,1,4,94.64,2698,34,0,3,3,800.0,0,0
20.51,4,3,0,4,1,81.04,5315,50,1,2,3,800.0,1,0
18.01,10,1,3,2,5,175.1,9793,39,1,1,3,1000.0,0,0
42.49,2,1,3,0,0,84.98,4856,40,1,1,2,600.0,0,1
40.1,2,1,0,5,2,78.2,9285,47,1,2,3,600.0,0,0
36.78,8,2,3,0,0,294.24,77,35,0,1,2,400.0,0,0
44.84,1,0,3,3,5,39.84,2289,42,1,0,3,300.0,0,1
40.79,5,3,0,2,0,203.95,7070,46,0,1,3,800.0,1,0
33.12,4,0,4,0,0,132.48,4104,47,1,1,3,600.0,0,0
29.3,4,1,3,1,2,115.2,9701,13,0,3,1,1000.0,1,0
12.89,0,0,3,5,0,0.0,37,42,1,2,1,600.0,0,0
47.44,7,1,0,5,5,327.08,86,37,0,1,0,1000.0,0,1
21.09,5,3,3,0,0,105.45,21,40,1,0,0,300.0,0,1
40.03,5,2,3,4,2,198.15,3444,39,1,0,3,600.0,0,0
11.97,10,1,0,4,3,116.7,6915,33,1,3,1,500.0,0,1
46.89,5,2,2,5,6,228.45,7984,17,0,0,2,800.0,1,0
10.21,9,1,0,0,0,91.89,75,44,1,1,3,300.0,0,0
15.65,5,0,3,5,6,72.25,5674,34,0,0,3,600.0,1,1
36.61,5,3,3,4,7,176.05,3588,36,1,0,3,300.0,1,1
13.15,5,0,3,5,2,63.75,9832,45,1,1,0,300.0,1,0
39.44,8,2,3,2,32,283.52,76,40,1,0,3,800.0,1,0
22.05,8,0,0,3,11,165.4,6915,33,1,1,1,500.0,0,1
39.67,9,3,4,3,4,353.03,8357,33,1,1,3,800.0,0,0
36.49,0,2,3,2,0,0.0,6705,40,0,1,0,400.0,0,0
16.33,10,3,2,0,0,163.3,8590,42,1,0,3,600.0,0,1
15.13,6,3,3,4,12,78.78,90,31,1,0,1,600.0,1,0
19.89,9,0,1,5,1,178.01,5251,50,1,0,3,500.0,0,1
45.27,3,1,3,1,28,107.81,70,16,0,1,3,300.0,1,0
17.86,10,0,2,5,2,176.6,4091,34,0,3,1,1000.0,0,0
14.12,9,1,2,1,1,126.08,1889,45,1,1,3,600.0,1,1
38.76,9,0,0,5,6,342.84,1936,34,1,1,3,400.0,0,0
19.96,5,3,0,4,3,96.8,3779,37,1,0,3,400.0,0,1
22.98,2,2,3,0,0,45.96,2482,31,0,3,3,500.0,0,1
11.03,9,1,4,3,3,96.27,8823,22,1,1,1,300.0,1,0
42.13,4,1,1,1,1,167.52,87,40,1,1,3,1000.0,0,0
45.89,1,2,4,4,7,38.89,5796,38,0,1,3,600.0,0,0
10.52,1,1,0,0,0,10.52,9900,39,1,3,3,500.0,1,1
29.57,4,2,1,1,8,110.28,74,40,1,3,3,300.0,0,1
47.47,3,0,3,3,4,138.41,4897,47,1,1,1,300.0,0,1
11.51,10,2,2,5,7,108.1,4091,34,0,1,1,1000.0,0,0
44.18,2,3,2,5,19,69.36,8590,42,1,0,3,600.0,0,1
20.28,7,3,4,3,3,138.96,9140,33,0,1,3,800.0,0,0
18.92,7,1,3,0,0,132.44,8630,33,0,0,3,600.0,0,0
19.2,5,3,3,1,5,91.0,9832,45,1,3,0,300.0,1,0
24.18,2,0,0,3,4,44.36,2304,31,1,2,2,200.0,0,1
16.33,6,1,1,2,4,93.98,1484,17,0,1,3,400.0,0,0
37.67,2,1,4,5,3,72.34,2679,45,1,1,2,400.0,0,0
32.73,9,1,0,3,6,288.57,8383,38,1,1,3,400.0,0,1
22.66,5,2,0,3,32,81.3,75,44,1,4,3,300.0,0,0
23.83,3,3,0,5,1,70.49,2463,42,1,3,2,400.0,0,0
11.28,3,2,4,1,2,31.84,9723,35,0,0,2,1000.0,0,1
31.42,3,3,3,0,0,94.26,3778,35,1,1,3,400.0,0,1
25.48,1,1,1,3,1,24.48,1863,32,0,0,1,500.0,0,1
25.76,9,0,2,0,0,231.84,3228,49,1,3,3,300.0,1,1
22.66,4,1,0,4,7,83.64,7401,31,0,1,0,1000.0,1,1
33.08,6,1,3,0,0,198.48,9258,44,0,0,3,800.0,1,1
11.77,1,1,3,4,2,9.77,5667,38,0,3,0,200.0,1,1
15.21,8,1,3,0,0,121.68,90,31,1,2,1,600.0,1,0
19.79,4,1,3,5,1,78.16,3330,32,0,1,3,400.0,0,0
44.13,0,3,0,5,0,0.0,4848,48,1,1,3,300.0,0,1
42.87,8,3,0,3,13,329.96,3568,34,1,0,1,600.0,1,0
23.49,8,3,0,0,0,187.92,75,44,0,0,3,300.0,0,0
30.39,9,1,4,1,8,265.51,9520,30,1,0,2,400.0,0,0
24.54,8,0,3,3,6,190.32,9832,45,1,3,0,300.0,1,0
16.56,10,0,3,2,10,155.6,10,14,0,0,3,500.0,0,1
12.53,9,1,3,5,9,103.77,90,31,0,0,1,600.0,1,0
11.24,5,1,4,0,0,56.2,9077,40,1,1,3,400.0,0,0
21.0,4,0,3,0,0,84.0,8779,32,0,0,0,400.0,0,0
46.87,9,3,2,3,5,416.83,3228,49,1,1,3,300.0,1,1
40.3,1,3,0,0,0,40.3,7664,37,1,3,3,600.0,0,0
39.27,2,0,3,5,7,71.54,3491,33,1,0,3,400.0,0,0
18.44,2,2,4,0,0,36.88,8692,41,0,1,3,800.0,1,0
20.93,9,0,4,5,5,183.37,6635,49,1,0,3,1000.0,0,0
24.55,2,1,1,0,0,49.1,2541,41,1,0,3,800.0,0,0
20.29,9,2,2,3,4,178.61,3228,49,1,3,3,300.0,1,1
11.59,7,1,0,4,1,80.13,7401,31,0,1,0,1000.0,1,1
27.93,5,0,4,0,0,139.65,6635,49,1,1,3,1000.0,0,0
35.47,10,3,0,5,6,348.7,4006,32,1,1,1,1000.0,1,1
28.93,0,3,3,2,0,0.0,2997,40,0,0,3,300.0,0,1
29.91,6,1,0,3,9,170.46,3004,32,1,1,3,600.0,0,0
42.24,4,1,3,3,6,162.96,2202,46,0,0,3,600.0,0,1
24.14,10,1,4,3,5,236.4,9667,30,0,2,3,200.0,1,0
14.37,7,2,3,5,1,99.59,8931,38,0,0,3,300.0,1,0
20.86,8,1,0,1,6,160.88,3036,47,1,3,2,600.0,1,1
14.03,2,2,2,0,0,28.06,9216,44,1,3,0,400.0,1,0
38.3,6,1,1,3,7,222.8,2356,35,1,0,1,1000.0,0,1
25.91,8,1,0,3,24,183.28,65,43,1,1,3,1000.0,0,0
32.07,2,1,1,5,9,55.14,2541,41,1,0,3,800.0,0,0
20.28,6,3,3,1,33,88.68,10,46,1,0,2,300.0,0,1
23.33,4,1,0,2,3,90.32,4006,32,0,2,1,1000.0,1,1
29.44,1,3,0,5,12,17.44,7504,49,1,1,3,1000.0,0,1
12.08,1,0,3,3,7,5.08,29,46,1,3,3,200.0,0,0
27.73,1,3,0,0,0,27.73,7664,37,1,0,3,600.0,0,0
49.04,9,3,4,2,7,434.36,9667,30,0,1,3,200.0,1,0
17.64,8,2,1,2,27,114.12,24,47,1,0,3,1000.0,0,1
49.53,6,1,0,1,17,280.18,2483,45,1,0,3,1000.0,0,1
40.82,2,3,3,1,13,68.64,85,43,1,0,3,1000.0,1,1
22.21,2,3,0,1,0,44.42,8383,38,1,1,3,400.0,0,1
26.33,7,1,1,5,10,174.31,24,47,1,1,3,1000.0,0,1
21.6,4,1,3,1,19,67.4,10,14,0,3,3,500.0,0,1
15.08,8,2,0,1,6,114.64,3004,32,1,0,3,600.0,0,0
48.84,5,3,1,2,4,240.2,5673,41,1,0,0,800.0,1,0
24.96,6,1,4,5,3,146.76,5796,38,0,0,3,600.0,0,0
22.15,4,0,3,1,3,85.6,9175,21,1,3,3,500.0,0,1
46.84,2,2,3,4,3,90.68,2617,37,1,0,0,500.0,0,1
22.84,10,0,3,3,29,199.4,85,43,1,4,3,1000.0,1,1
42.95,4,0,0,5,8,163.8,1936,34,1,3,3,400.0,0,0
47.72,10,0,0,0,0,477.2,14,31,1,3,1,300.0,0,0
17.25,8,0,3,2,4,134.0,7503,49,1,3,3,300.0,0,0
38.48,1,3,3,4,5,33.48,3330,32,1,2,3,400.0,0,0
48.51,5,0,0,0,0,242.55,4848,48,1,0,3,300.0,0,1
24.53,2,2,3,3,4,45.06,5667,38,0,0,0,200.0,1,1
12.09,5,2,4,4,7,53.45,8207,34,1,0,1,800.0,0,0
17.79,10,3,0,5,3,174.9,2925,23,0,0,0,800.0,0,1
29.46,2,1,3,1,7,51.92,90,31,0,1,1,600.0,1,0
19.44,1,3,3,1,2,17.44,9096,39,1,1,3,300.0,0,1
39.22,5,1,0,2,9,187.1,2483,45,1,0,3,1000.0,0,1
11.61,2,1,0,0,0,23.22,75,44,0,3,3,300.0,0,0
19.64,2,3,1,1,3,36.28,50,38,0,3,3,500.0,0,1
23.4,6,2,0,3,7,133.4,14,31,1,3,1,300.0,0,0
21.58,10,2,0,1,23,192.8,16,46,1,1,3,600.0,1,1
20.2,7,0,4,3,1,140.4,9695,40,1,1,3,200.0,0,1
15.08,9,2,3,0,0,135.72,5803,41,1,0,3,500.0,0,0
22.22,2,3,3,5,2,42.44,9935,33,1,0,3,200.0,0,1
39.34,2,3,0,3,11,67.68,8236,46,1,0,1,300.0,1,0
38.11,1,1,2,1,7,31.11,8590,42,1,0,3,600.0,0,1
38.41,9,0,1,0,0,345.69,2541,41,1,1,3,800.0,0,0
23.32,3,0,3,3,14,55.96,12,15,0,3,0,600.0,0,1
36.78,5,3,3,2,5,178.9,6558,19,0,1,0,200.0,0,0
34.91,8,1,3,3,10,269.28,1611,40,1,1,3,600.0,0,1
26.51,8,3,0,3,13,199.08,6915,33,1,3,1,500.0,0,1
26.9,5,3,0,2,11,123.5,40,40,1,0,3,600.0,0,1
25.92,0,3,3,2,0,0.0,9175,21,1,0,3,500.0,0,1
33.51,3,2,0,2,17,83.53,8096,47,1,0,3,200.0,0,0
27.65,6,1,0,4,1,164.9,3577,42,1,2,3,200.0,1,0
10.72,8,1,4,0,0,85.76,67,47,1,0,3,400.0,0,0
30.42,8,2,0,0,0,243.36,16,46,1,0,3,600.0,1,1
43.66,1,0,4,1,12,31.66,5796,38,0,3,3,600.0,0,0
11.13,4,3,3,5,0,44.52,2137,34,1,0,1,1000.0,1,0
20.36,9,3,2,5,2,181.24,4091,34,0,1,1,1000.0,0,0
18.59,1,3,1,4,3,15.59,2356,35,1,3,1,1000.0,0,1
11.61,0,3,0,4,0,0.0,8236,46,1,0,1,300.0,1,0
20.83,2,3,0,4,25,16.66,16,46,1,2,3,600.0,1,1
12.6,0,2,4,4,0,0.0,9077,40,1,0,3,400.0,0,0
28.58,6,1,4,5,8,163.48,5796,38,0,3,3,600.0,0,0
29.45,8,1,0,0,0,235.6,7664,37,1,0,3,600.0,0,0
28.5,0,2,1,4,0,0.0,5251,50,1,1,3,500.0,0,1
40.12,7,2,3,1,7,273.84,8779,32,0,1,0,400.0,0,0
35.86,8,2,1,4,2,284.88,7006,36,0,0,3,300.0,0,1
11.97,9,3,3,2,2,105.73,9935,33,0,3,3,200.0,0,1
44.1,9,1,0,1,20,376.9,4254,32,0,2,3,800.0,0,1
17.89,4,1,3,5,0,71.56,5406,35,0,0,3,300.0,0,1
15.3,9,1,3,3,4,133.7,9096,39,1,2,3,300.0,0,1
28.13,2,3,3,1,2,54.26,6895,47,1,3,3,400.0,0,1
27.48,5,1,3,3,8,129.4,1071,33,1,3,1,400.0,0,1
33.23,3,1,4,2,7,92.69,4,35,0,2,3,1000.0,0,1
16.83,3,0,3,3,2,48.49,1399,43,1,3,1,500.0,0,1
36.52,5,0,0,2,21,161.6,3779,37,1,3,3,400.0,0,1
34.24,9,1,2,1,2,306.16,2454,45,1,0,1,600.0,0,0
47.26,3,3,3,5,11,130.78,9678,34,1,0,3,500.0,0,0
30.39,3,1,0,3,6,85.17,3228,38,0,0,3,600.0,1,1
28.09,8,2,4,3,6,218.72,4838,34,0,2,2,1000.0,0,0
