单价(元),数量(个),消费城市级别,支付方式,优惠方式,优惠金额(元),实际支付(元),库存剩余(件),商品评分,是否复购,客户年龄段,商品类别,包装规格(g),是否节假日,是否用餐高峰
24.53,8,新一线,银行卡,会员折扣,3,193.24,6317,32,0,45-54,豆制品,1000.0,否,是
34.93,5,一线,云闪付,无,0,174.65,7803,39,1,55+,肉食,600.0,是,是
12.05,5,二线,银行卡,平台券,1,59.25,5554,35,0,18-24,蔬菜,600.0,否,否
36.95,5,新一线,余额,无,0,184.75,9309,40,1,18-24,肉食,800.0,否,是
29.3,0,新一线,银行卡,平台券,0,0.0,6317,32,1,18-24,豆制品,1000.0,否,是
29.0,4,二线,微信,会员折扣,12,104.0,9347,30,1,18-24,肉食,200.0,是,否
18.24,1,新一线,微信,满减,2,16.24,9347,30,1,25-34,肉食,200.0,是,否
49.09,3,三线,余额,会员折扣,5,142.27,9309,40,1,35-44,肉食,800.0,否,是
36.53,5,三线,银行卡,满减,14,168.65,6317,32,0,18-24,豆制品,1000.0,否,是
32.03,0,新一线,云闪付,无,0,0.0,7803,39,0,25-34,肉食,600.0,是,是
23.67,6,新一线,支付宝,无,0,142.02,2,37,0,25-34,肉食,600.0,是,否
14.78,9,三线,银行卡,无,0,133.02,5554,35,0,18-24,蔬菜,600.0,否,否
27.21,1,新一线,支付宝,会员折扣,1,26.21,5159,45,1,25-34,肉食,400.0,否,否
31.41,4,新一线,支付宝,会员折扣,6,119.64,5159,45,1,55+,肉食,400.0,否,否
27.42,4,一线,支付宝,秒杀,9,100.68,1271,33,1,45-54,肉食,600.0,否,是
48.12,6,二线,支付宝,会员折扣,2,286.72,8579,14,1,45-54,肉食,200.0,否,否
38.77,3,三线,支付宝,店铺券,6,110.31,5159,45,1,18-24,肉食,400.0,否,否
31.1,8,一线,支付宝,会员折扣,5,243.8,5159,45,1,45-54,肉食,400.0,否,否
20.36,3,二线,余额,会员折扣,1,60.08,4552,30,1,18-24,蔬菜,400.0,否,是
31.3,10,一线,支付宝,无,0,313.0,1271,33,1,25-34,肉食,600.0,否,是
16.65,0,三线,银行卡,会员折扣,0,0.0,2973,34,1,35-44,肉食,300.0,否,是
48.79,7,一线,余额,满减,9,332.53,9672,43,1,45-54,豆制品,600.0,否,否
40.49,0,新一线,微信,平台券,0,0.0,7930,35,1,18-24,主食面汤,300.0,否,是
17.68,7,新一线,支付宝,无,0,123.76,6076,34,1,45-54,肉食,400.0,否,否
34.1,10,三线,支付宝,会员折扣,20,321.0,19,33,1,45-54,肉食,200.0,否,否
27.45,6,二线,支付宝,会员折扣,8,156.7,5026,38,0,45-54,肉食,800.0,否,否
27.51,5,三线,云闪付,会员折扣,2,135.55,8169,34,1,18-24,蔬菜,1000.0,是,是
47.31,4,三线,支付宝,满减,1,188.24,47,30,0,18-24,肉食,800.0,是,否
11.47,0,三线,银行卡,平台券,0,0.0,5496,32,1,55+,肉食,400.0,否,是
32.11,0,新一线,微信,无,0,0.0,7850,35,0,25-34,主食面汤,1000.0,否,否
29.34,0,一线,支付宝,满减,0,0.0,3880,34,0,45-54,肉食,500.0,是,是
17.8,5,一线,支付宝,秒杀,2,87.0,6487,42,1,45-54,蔬菜,200.0,是,否
30.2,6,新一线,支付宝,满减,1,180.2,6487,42,1,55+,蔬菜,200.0,是,否
14.72,10,新一线,支付宝,会员折扣,2,145.2,6487,42,1,45-54,蔬菜,200.0,是,否
20.5,9,三线,微信,店铺券,5,179.5,9278,45,1,55+,肉食,500.0,否,是
11.6,8,一线,微信,无,0,92.8,53,50,0,25-34,肉食,800.0,是,否
33.1,6,一线,余额,秒杀,1,197.6,7083,20,1,35-44,肉食,500.0,是,否
32.84,2,新一线,支付宝,会员折扣,2,63.68,3880,34,1,18-24,肉食,500.0,是,是
24.67,7,新一线,支付宝,秒杀,1,171.69,3880,34,1,45-54,肉食,500.0,是,是
48.8,1,二线,微信,满减,37,11.8,53,50,0,25-34,肉食,800.0,是,否
21.28,8,新一线,支付宝,无,0,170.24,6487,42,1,18-24,蔬菜,200.0,是,否
31.86,9,一线,支付宝,无,0,286.74,1271,33,1,45-54,肉食,600.0,否,是
10.64,7,二线,支付宝,店铺券,0,74.48,6487,42,1,25-34,蔬菜,200.0,是,否
33.03,9,新一线,银行卡,会员折扣,9,288.27,4399,35,1,25-34,肉食,600.0,否,是
35.95,9,新一线,微信,无,0,323.55,52,43,0,45-54,肉食,300.0,否,否
45.97,1,一线,云闪付,会员折扣,14,31.97,1412,33,1,35-44,蔬菜,300.0,否,是
18.07,6,新一线,银行卡,会员折扣,6,102.42,6317,32,0,45-54,豆制品,1000.0,否,是
46.35,3,新一线,支付宝,店铺券,53,86.05,33,39,0,18-24,蔬菜,800.0,否,否
40.42,6,新一线,支付宝,会员折扣,17,225.52,2,37,0,18-24,肉食,600.0,是,否
22.04,0,新一线,银行卡,店铺券,0,0.0,9382,19,0,25-34,豆制品,200.0,是,否
18.36,5,一线,支付宝,无,0,91.8,19,33,1,25-34,肉食,200.0,否,否
40.76,3,三线,微信,秒杀,32,90.28,53,50,0,25-34,肉食,800.0,是,否
27.02,5,一线,云闪付,会员折扣,3,132.1,8169,34,1,45-54,蔬菜,1000.0,是,是
13.47,8,三线,支付宝,满减,2,105.76,3880,34,0,18-24,肉食,500.0,是,是
47.42,6,三线,微信,会员折扣,10,274.52,9347,30,1,18-24,肉食,200.0,是,否
21.02,5,一线,支付宝,会员折扣,5,100.1,6096,36,1,55+,肉食,800.0,否,否
23.29,7,一线,微信,会员折扣,9,154.03,9347,30,1,45-54,肉食,200.0,是,否
39.54,8,二线,支付宝,平台券,58,258.32,47,30,0,25-34,肉食,800.0,是,否
49.32,10,新一线,银行卡,会员折扣,10,483.2,6317,32,0,35-44,豆制品,1000.0,否,是
35.71,4,三线,微信,平台券,3,139.84,7850,35,0,25-34,主食面汤,1000.0,否,否
49.06,4,新一线,云闪付,无,0,196.24,1412,33,1,18-24,蔬菜,300.0,否,是
25.09,6,新一线,银行卡,会员折扣,2,148.54,9025,35,1,18-24,豆制品,400.0,否,否
34.33,7,新一线,支付宝,秒杀,11,229.31,6076,34,1,18-24,肉食,400.0,否,否
19.13,6,二线,银行卡,店铺券,2,112.78,5554,35,0,55+,蔬菜,600.0,否,否
12.34,9,新一线,云闪付,会员折扣,1,110.06,7803,39,0,18-24,肉食,600.0,是,是
22.0,10,三线,云闪付,秒杀,4,216.0,1845,41,0,45-54,蔬菜,300.0,否,是
45.37,4,三线,支付宝,平台券,10,171.48,2574,38,1,35-44,蔬菜,200.0,否,是
33.91,1,新一线,银行卡,会员折扣,6,27.91,3974,47,1,45-54,肉食,500.0,否,是
38.04,8,新一线,银行卡,满减,21,283.32,1123,36,0,25-34,肉食,500.0,是,否
26.43,0,新一线,银行卡,会员折扣,0,0.0,9342,49,1,18-24,肉食,400.0,否,否
36.45,4,一线,银行卡,会员折扣,25,120.8,50,50,1,18-24,豆制品,300.0,否,是
26.83,9,三线,银行卡,满减,15,226.47,66,32,1,45-54,肉食,400.0,否,否
44.57,5,新一线,支付宝,会员折扣,7,215.85,4929,44,1,35-44,豆制品,600.0,否,是
29.0,7,新一线,银行卡,满减,5,198.0,1277,37,1,18-24,肉食,300.0,是,否
37.89,5,新一线,银行卡,店铺券,13,176.45,99,42,1,25-34,肉食,600.0,否,否
44.52,0,二线,余额,会员折扣,0,0.0,6796,44,0,18-24,蔬菜,600.0,否,否
26.69,2,三线,云闪付,满减,43,10.38,11,47,1,18-24,肉食,800.0,否,否
32.31,0,三线,支付宝,无,0,0.0,97,34,0,25-34,肉食,500.0,否,是
17.71,0,一线,支付宝,秒杀,0,0.0,2574,38,1,25-34,蔬菜,200.0,否,是
21.91,8,新一线,支付宝,无,0,175.28,2574,38,1,18-24,蔬菜,200.0,否,是
40.98,3,一线,微信,满减,5,117.94,5598,32,1,25-34,蔬菜,200.0,否,否
45.5,9,三线,支付宝,平台券,23,386.5,4929,44,1,25-34,豆制品,600.0,否,是
23.43,3,一线,银行卡,会员折扣,42,28.29,99,42,1,45-54,肉食,600.0,否,否
34.6,7,一线,余额,无,0,242.2,6796,44,0,18-24,蔬菜,600.0,否,否
28.11,1,三线,支付宝,会员折扣,14,14.11,2574,38,1,25-34,蔬菜,200.0,否,是
48.35,5,三线,余额,满减,23,218.75,19,40,0,18-24,肉食,400.0,否,否
15.71,7,新一线,支付宝,满减,7,102.97,4929,44,1,45-54,豆制品,600.0,否,是
26.2,6,二线,银行卡,满减,0,157.2,3974,47,1,18-24,肉食,500.0,否,是
12.2,7,新一线,云闪付,满减,2,83.4,8589,49,1,18-24,蔬菜,800.0,否,否
33.14,6,二线,余额,平台券,22,176.84,82,11,0,35-44,肉食,300.0,否,是
30.42,9,一线,云闪付,会员折扣,6,267.78,8275,37,0,25-34,肉食,1000.0,否,是
13.48,9,新一线,银行卡,秒杀,2,119.32,2156,36,1,25-34,肉食,400.0,否,是
22.13,5,新一线,余额,秒杀,19,91.65,56,25,1,45-54,肉食,600.0,是,否
42.43,10,新一线,余额,平台券,6,418.3,6950,39,0,45-54,豆制品,200.0,否,是
47.93,6,新一线,支付宝,平台券,11,276.58,1844,41,1,45-54,肉食,400.0,是,否
13.65,4,三线,云闪付,无,0,54.6,8589,49,1,45-54,蔬菜,800.0,否,否
48.43,7,一线,余额,无,0,339.01,6796,44,1,25-34,蔬菜,600.0,否,否
20.31,6,新一线,云闪付,无,0,121.86,4804,49,1,18-24,肉食,1000.0,是,否
49.82,7,三线,银行卡,秒杀,15,333.74,1123,36,0,25-34,肉食,500.0,是,否
31.53,8,新一线,支付宝,无,0,252.24,2574,38,1,55+,蔬菜,200.0,否,是
49.1,5,新一线,支付宝,平台券,9,236.5,9995,43,1,25-34,肉食,200.0,否,是
44.13,7,三线,微信,会员折扣,32,276.91,22,40,1,18-24,蔬菜,600.0,否,否
29.93,10,新一线,银行卡,秒杀,6,293.3,5508,32,0,45-54,主食面汤,400.0,否,否
19.09,9,一线,支付宝,店铺券,1,170.81,2574,38,0,45-54,蔬菜,200.0,否,是
30.61,0,三线,余额,无,0,0.0,3339,32,0,18-24,肉食,300.0,是,否
23.88,5,新一线,微信,会员折扣,9,110.4,1823,46,1,18-24,蔬菜,300.0,否,是
30.18,10,新一线,支付宝,店铺券,6,295.8,4929,44,1,45-54,豆制品,600.0,否,是
27.82,0,新一线,云闪付,无,0,0.0,8275,37,1,35-44,肉食,1000.0,否,是
13.7,3,一线,余额,会员折扣,1,40.1,3339,32,0,35-44,肉食,300.0,是,否
45.82,9,二线,银行卡,满减,14,398.38,50,50,1,25-34,豆制品,300.0,否,是
39.46,9,二线,银行卡,秒杀,21,334.14,6706,41,1,18-24,肉食,800.0,否,否
25.45,10,新一线,支付宝,无,0,254.5,7631,39,0,55+,肉食,500.0,否,是
29.64,5,新一线,银行卡,会员折扣,9,139.2,6706,41,0,25-34,肉食,800.0,否,否
49.0,1,新一线,支付宝,无,0,49.0,2574,38,0,35-44,蔬菜,200.0,否,是
49.33,5,三线,云闪付,会员折扣,12,234.65,4804,49,1,25-34,肉食,1000.0,是,否
38.16,0,新一线,支付宝,满减,0,0.0,5235,43,1,18-24,蔬菜,600.0,是,是
18.7,7,三线,支付宝,平台券,4,126.9,5235,43,1,35-44,蔬菜,600.0,是,是
23.35,5,新一线,银行卡,会员折扣,8,108.75,5686,31,0,18-24,蔬菜,500.0,是,否
22.91,3,新一线,银行卡,会员折扣,3,65.73,5686,31,1,25-34,蔬菜,500.0,是,否
47.11,1,新一线,余额,满减,22,25.11,2871,44,1,18-24,肉食,800.0,否,是
44.71,4,新一线,支付宝,平台券,64,114.84,80,23,0,25-34,肉食,300.0,否,否
14.17,3,一线,微信,店铺券,3,39.51,4872,49,1,18-24,肉食,800.0,否,否
15.82,9,三线,银行卡,满减,2,140.38,3432,32,0,35-44,肉食,800.0,否,否
45.09,1,一线,银行卡,无,0,45.09,3432,32,1,55+,肉食,800.0,否,否
35.98,6,新一线,云闪付,店铺券,2,213.88,2243,42,1,18-24,肉食,1000.0,是,是
13.01,0,三线,银行卡,会员折扣,0,0.0,57,37,0,18-24,主食面汤,1000.0,否,否
20.3,4,二线,微信,秒杀,0,81.2,4872,49,1,35-44,肉食,800.0,否,否
25.4,9,一线,银行卡,会员折扣,3,225.6,3432,32,0,18-24,肉食,800.0,否,否
39.44,4,一线,云闪付,无,0,157.76,16,10,0,18-24,肉食,500.0,否,否
49.91,9,三线,银行卡,店铺券,7,442.19,7674,41,1,25-34,肉食,800.0,否,是
10.99,9,新一线,支付宝,满减,1,97.91,5798,32,0,18-24,蔬菜,200.0,否,否
39.01,7,新一线,支付宝,满减,3,270.07,5798,32,1,25-34,蔬菜,200.0,否,否
48.98,10,新一线,余额,会员折扣,9,480.8,7395,49,1,45-54,蔬菜,400.0,否,否
35.89,10,新一线,支付宝,会员折扣,1,357.9,5798,32,1,25-34,蔬菜,200.0,否,否
15.13,0,一线,支付宝,会员折扣,0,0.0,5798,32,1,25-34,蔬菜,200.0,否,否
36.01,5,新一线,银行卡,会员折扣,17,163.05,57,37,0,18-24,主食面汤,1000.0,否,否
27.08,7,新一线,支付宝,满减,1,188.56,5798,32,1,25-34,蔬菜,200.0,否,否
28.76,0,一线,支付宝,秒杀,0,0.0,5798,32,1,18-24,蔬菜,200.0,否,否
47.14,7,三线,银行卡,满减,2,327.98,3432,32,0,25-34,肉食,800.0,否,否
35.64,8,新一线,银行卡,会员折扣,0,285.12,3432,32,1,45-54,肉食,800.0,否,否
31.01,9,三线,支付宝,店铺券,4,275.09,5798,32,1,18-24,蔬菜,200.0,否,否
48.9,5,二线,微信,满减,6,238.5,4872,49,1,25-34,肉食,800.0,否,否
24.21,3,二线,云闪付,会员折扣,1,71.63,2243,42,1,18-24,肉食,1000.0,是,是
27.96,8,一线,银行卡,无,0,223.68,7707,34,1,45-54,肉食,600.0,否,否
19.79,6,二线,支付宝,无,0,118.74,9880,40,1,25-34,肉食,300.0,否,否
32.02,7,二线,银行卡,会员折扣,6,218.14,7707,34,1,25-34,肉食,600.0,否,否
42.78,3,新一线,银行卡,满减,11,117.34,4191,44,1,45-54,蔬菜,500.0,否,是
15.19,4,一线,支付宝,无,0,60.76,5987,33,1,35-44,主食面汤,600.0,否,否
48.51,6,三线,支付宝,无,0,291.06,5987,33,0,18-24,主食面汤,600.0,否,否
41.26,5,一线,支付宝,无,0,206.3,5987,33,1,25-34,主食面汤,600.0,否,否
21.45,7,新一线,支付宝,无,0,150.15,5987,33,1,45-54,主食面汤,600.0,否,否
48.32,0,新一线,支付宝,店铺券,0,0.0,3837,37,0,18-24,肉食,400.0,否,否
30.02,8,新一线,支付宝,无,0,240.16,5987,33,0,18-24,主食面汤,600.0,否,否
35.84,5,新一线,余额,会员折扣,13,166.2,1133,34,0,35-44,肉食,400.0,否,否
19.32,1,新一线,银行卡,会员折扣,3,16.32,66,30,0,18-24,蔬菜,200.0,是,否
40.19,7,一线,微信,无,0,281.33,38,42,1,25-34,肉食,300.0,否,否
24.18,5,二线,云闪付,会员折扣,4,116.9,12,42,1,18-24,蔬菜,400.0,否,是
32.58,7,三线,银行卡,店铺券,13,215.06,66,30,0,18-24,蔬菜,200.0,是,否
20.63,9,新一线,云闪付,秒杀,5,180.67,6120,41,1,35-44,豆制品,800.0,否,是
46.28,0,一线,支付宝,会员折扣,0,0.0,3837,37,0,18-24,肉食,400.0,否,否
28.12,0,新一线,支付宝,秒杀,0,0.0,5987,33,0,18-24,主食面汤,600.0,否,否
47.83,0,二线,支付宝,店铺券,0,0.0,5987,33,1,18-24,主食面汤,600.0,否,否
37.07,1,三线,支付宝,店铺券,0,37.07,5987,33,1,25-34,主食面汤,600.0,否,否
13.72,2,二线,微信,会员折扣,7,20.44,38,42,1,25-34,肉食,300.0,否,否
17.89,8,二线,支付宝,店铺券,3,140.12,5987,33,1,45-54,主食面汤,600.0,否,否
16.67,3,一线,支付宝,无,0,50.01,3837,37,0,18-24,肉食,400.0,否,否
42.86,5,新一线,银行卡,无,0,214.3,3432,32,0,25-34,肉食,800.0,否,否
45.64,10,新一线,银行卡,会员折扣,18,438.4,66,30,0,45-54,蔬菜,200.0,是,否
49.42,9,二线,微信,满减,7,437.78,38,42,1,35-44,肉食,300.0,否,否
37.47,6,二线,微信,无,0,224.82,38,42,1,45-54,肉食,300.0,否,否
20.11,2,新一线,微信,无,0,40.22,4872,49,1,45-54,肉食,800.0,否,否
26.21,10,一线,支付宝,秒杀,7,255.1,5987,33,1,18-24,主食面汤,600.0,否,否
46.38,9,二线,银行卡,无,0,417.42,7707,34,1,45-54,肉食,600.0,否,否
30.12,8,新一线,支付宝,满减,1,239.96,9781,34,1,25-34,肉食,1000.0,否,是
20.87,0,新一线,余额,店铺券,0,0.0,1576,41,1,25-34,肉食,300.0,否,否
49.26,8,一线,微信,无,0,394.08,86,36,0,45-54,肉食,400.0,是,是
26.65,6,新一线,支付宝,满减,4,155.9,4718,37,1,25-34,蔬菜,1000.0,是,是
12.8,8,新一线,余额,平台券,8,94.4,20,48,0,45-54,肉食,200.0,是,否
47.15,3,新一线,银行卡,店铺券,2,139.45,6451,14,0,45-54,肉食,1000.0,否,是
29.87,2,三线,银行卡,会员折扣,3,56.74,3725,41,1,25-34,肉食,500.0,是,否
27.84,2,三线,支付宝,会员折扣,5,50.68,2371,41,1,18-24,肉食,200.0,否,是
49.85,5,新一线,余额,店铺券,58,191.25,20,48,0,45-54,肉食,200.0,是,否
39.44,1,新一线,银行卡,秒杀,18,21.44,9342,49,1,18-24,肉食,400.0,否,否
30.24,10,新一线,余额,无,0,302.4,2871,44,1,18-24,肉食,800.0,否,是
26.27,1,二线,银行卡,店铺券,11,15.27,99,42,1,25-34,肉食,600.0,否,否
26.91,6,二线,支付宝,满减,3,158.46,4515,24,1,25-34,豆制品,500.0,否,是
19.32,7,一线,支付宝,会员折扣,4,131.24,5798,32,1,45-54,蔬菜,200.0,否,否
26.63,10,新一线,银行卡,会员折扣,7,259.3,1277,37,1,18-24,肉食,300.0,是,否
27.92,2,新一线,云闪付,秒杀,0,55.84,7803,39,0,35-44,肉食,600.0,是,是
38.75,10,二线,支付宝,满减,2,385.5,33,44,1,55+,肉食,300.0,否,否
27.87,5,三线,微信,满减,16,123.35,2643,40,1,45-54,主食面汤,200.0,否,否
41.12,2,新一线,银行卡,满减,4,78.24,1759,17,0,18-24,蔬菜,300.0,否,否
36.66,10,三线,余额,满减,13,353.6,7083,20,1,35-44,肉食,500.0,是,否
21.42,6,新一线,支付宝,店铺券,7,121.52,3837,37,0,25-34,肉食,400.0,否,否
14.38,5,新一线,银行卡,平台券,8,63.9,1759,17,0,18-24,蔬菜,300.0,否,否
48.63,4,一线,银行卡,满减,9,185.52,7707,34,1,35-44,肉食,600.0,否,否
19.82,10,三线,余额,会员折扣,0,198.2,3339,32,0,45-54,肉食,300.0,是,否
38.7,4,三线,支付宝,会员折扣,14,140.8,5987,33,1,45-54,主食面汤,600.0,否,否
13.15,5,一线,微信,满减,1,64.75,38,42,1,18-24,肉食,300.0,否,否
19.93,2,二线,支付宝,满减,11,28.86,4929,44,1,45-54,豆制品,600.0,否,是
25.58,10,二线,余额,平台券,12,243.8,82,11,0,45-54,肉食,300.0,否,是
26.45,10,三线,支付宝,会员折扣,23,241.5,2,37,0,35-44,肉食,600.0,是,否
10.79,10,二线,微信,满减,8,99.9,52,43,0,45-54,肉食,300.0,否,否
48.62,10,三线,支付宝,满减,5,481.2,6487,42,1,25-34,蔬菜,200.0,是,否
41.6,5,一线,银行卡,平台券,3,205.0,8497,38,1,18-24,豆制品,400.0,是,是
22.36,8,二线,微信,会员折扣,27,151.88,86,36,0,18-24,肉食,400.0,是,是
45.9,9,新一线,余额,无,0,413.1,6950,39,0,18-24,豆制品,200.0,否,是
43.02,4,新一线,云闪付,会员折扣,12,160.08,1412,33,1,45-54,蔬菜,300.0,否,是
11.99,9,一线,支付宝,满减,2,105.91,9326,33,0,25-34,肉食,1000.0,否,否
15.72,5,新一线,余额,会员折扣,2,76.6,5897,33,1,35-44,肉食,1000.0,是,是
31.68,3,新一线,云闪付,会员折扣,7,88.04,8589,49,1,25-34,蔬菜,800.0,否,否
37.38,2,新一线,余额,满减,0,74.76,6610,48,1,18-24,肉食,500.0,否,否
30.13,7,一线,余额,秒杀,7,203.91,4716,50,1,55+,肉食,300.0,是,否
44.9,6,新一线,余额,无,0,269.4,7976,37,0,45-54,蔬菜,300.0,否,是
16.29,5,新一线,银行卡,会员折扣,29,52.45,99,42,1,25-34,肉食,600.0,否,否
42.71,0,一线,微信,满减,0,0.0,9347,30,1,18-24,肉食,200.0,是,否
26.72,0,三线,银行卡,秒杀,0,0.0,2374,47,1,18-24,蔬菜,400.0,否,否
15.16,5,一线,微信,会员折扣,2,73.8,4872,49,1,18-24,肉食,800.0,否,否
14.05,10,二线,支付宝,满减,2,138.5,5798,32,0,18-24,蔬菜,200.0,否,否
15.07,10,新一线,银行卡,平台券,2,148.7,2973,34,1,45-54,肉食,300.0,否,是
29.72,5,三线,银行卡,无,0,148.6,3974,47,1,18-24,肉食,500.0,否,是
29.61,1,新一线,支付宝,会员折扣,12,17.61,7037,30,1,45-54,蔬菜,400.0,否,否
26.14,6,二线,支付宝,满减,4,152.84,9326,33,1,18-24,肉食,1000.0,否,否
19.53,6,一线,云闪付,无,0,117.18,4284,33,0,18-24,肉食,200.0,否,否
19.55,4,三线,支付宝,会员折扣,2,76.2,2,37,0,35-44,肉食,600.0,是,否
11.41,2,新一线,银行卡,会员折扣,1,21.82,5686,31,0,25-34,蔬菜,500.0,是,否
19.74,6,一线,银行卡,无,0,118.44,3845,33,1,25-34,肉食,800.0,否,是
40.38,0,一线,银行卡,平台券,0,0.0,66,30,0,18-24,蔬菜,200.0,是,否
18.24,2,三线,支付宝,会员折扣,3,33.48,5798,32,1,18-24,蔬菜,200.0,否,否
18.2,1,二线,云闪付,满减,3,15.2,3727,43,1,25-34,肉食,400.0,否,否
44.1,5,新一线,微信,无,0,220.5,85,33,0,45-54,肉食,800.0,否,是
44.98,5,新一线,银行卡,平台券,15,209.9,6739,10,0,18-24,肉食,300.0,否,是
46.24,6,一线,支付宝,满减,0,277.44,1037,45,1,45-54,肉食,800.0,否,否
20.6,10,三线,银行卡,无,0,206.0,8945,49,1,25-34,肉食,400.0,否,否
12.08,10,新一线,支付宝,会员折扣,4,116.8,5987,33,0,18-24,主食面汤,600.0,否,否
10.16,6,新一线,余额,会员折扣,3,57.96,56,25,1,25-34,肉食,600.0,是,否
49.98,0,二线,银行卡,秒杀,0,0.0,3845,33,1,55+,肉食,800.0,否,是
22.0,6,二线,余额,秒杀,2,130.0,5897,33,1,18-24,肉食,1000.0,是,是
16.05,10,三线,支付宝,满减,3,157.5,6359,38,0,18-24,蔬菜,500.0,是,否
21.39,1,二线,银行卡,满减,4,17.39,4399,35,0,18-24,肉食,600.0,否,是
31.59,7,新一线,银行卡,秒杀,11,210.13,8945,49,1,18-24,肉食,400.0,否,否
13.1,2,一线,支付宝,会员折扣,1,25.2,2,37,0,18-24,肉食,600.0,是,否
28.65,10,一线,支付宝,店铺券,5,281.5,9326,33,0,35-44,肉食,1000.0,否,否
33.19,4,三线,微信,无,0,132.76,9347,30,1,45-54,肉食,200.0,是,否
39.73,8,一线,银行卡,秒杀,2,315.84,3845,33,1,25-34,肉食,800.0,否,是
38.93,9,一线,云闪付,满减,2,348.37,8867,44,1,45-54,肉食,200.0,否,是
19.96,8,一线,银行卡,会员折扣,7,152.68,1759,17,1,35-44,蔬菜,300.0,否,否
24.89,5,新一线,微信,无,0,124.45,9347,30,1,18-24,肉食,200.0,是,否
12.11,4,三线,云闪付,无,0,48.44,7081,38,0,55+,肉食,400.0,是,是
12.18,0,新一线,银行卡,无,0,0.0,5554,35,0,25-34,蔬菜,600.0,否,否
32.46,0,二线,银行卡,会员折扣,0,0.0,2374,47,1,18-24,蔬菜,400.0,否,否
16.83,3,三线,支付宝,会员折扣,3,47.49,3880,34,1,18-24,肉食,500.0,是,是
22.75,2,新一线,余额,平台券,1,44.5,9309,40,1,18-24,肉食,800.0,否,是
42.11,1,三线,支付宝,满减,12,30.11,6096,36,1,18-24,肉食,800.0,否,否
15.83,6,三线,银行卡,无,0,94.98,57,37,0,25-34,主食面汤,1000.0,否,否
37.68,8,一线,银行卡,平台券,15,286.44,4399,35,1,35-44,肉食,600.0,否,是
12.9,1,三线,云闪付,会员折扣,4,8.9,4284,33,0,18-24,肉食,200.0,否,否
26.1,6,三线,支付宝,店铺券,12,144.6,2263,46,1,18-24,主食面汤,1000.0,否,否
13.62,8,一线,银行卡,满减,3,105.96,3845,33,1,25-34,肉食,800.0,否,是
12.05,8,新一线,支付宝,秒杀,1,95.4,9781,34,1,25-34,肉食,1000.0,否,是
24.03,9,新一线,银行卡,无,0,216.27,7087,36,1,18-24,蔬菜,1000.0,是,否
40.91,8,新一线,微信,会员折扣,16,311.28,52,43,0,18-24,肉食,300.0,否,否
16.14,1,二线,支付宝,会员折扣,1,15.14,5987,33,1,25-34,主食面汤,600.0,否,否
16.06,8,三线,银行卡,会员折扣,8,120.48,6706,41,1,18-24,肉食,800.0,否,否
38.29,7,三线,支付宝,满减,8,260.03,2574,38,0,25-34,蔬菜,200.0,否,是
14.23,9,三线,银行卡,平台券,0,128.07,2374,47,1,45-54,蔬菜,400.0,否,否
35.13,3,新一线,银行卡,平台券,13,92.39,3432,32,0,45-54,肉食,800.0,否,否
41.23,8,新一线,余额,会员折扣,1,328.84,6796,44,0,25-34,蔬菜,600.0,否,否
25.61,3,一线,微信,满减,29,47.83,38,42,1,25-34,肉食,300.0,否,否
46.45,6,新一线,银行卡,无,0,278.7,2374,47,1,25-34,蔬菜,400.0,否,否
32.16,4,新一线,银行卡,会员折扣,5,123.64,7087,36,1,18-24,蔬菜,1000.0,是,否
46.79,7,一线,支付宝,满减,9,318.53,5235,43,1,35-44,蔬菜,600.0,是,是
34.27,2,二线,银行卡,平台券,3,65.54,7087,36,0,25-34,蔬菜,1000.0,是,否
41.9,9,二线,云闪付,满减,34,343.1,16,10,0,18-24,肉食,500.0,否,否
13.45,7,三线,支付宝,满减,0,94.15,9995,43,1,18-24,肉食,200.0,否,是
23.5,7,一线,银行卡,满减,0,164.5,6210,38,0,18-24,肉食,400.0,是,否
26.01,3,三线,银行卡,会员折扣,1,77.03,1759,17,0,25-34,蔬菜,300.0,否,否
36.54,5,一线,余额,会员折扣,1,181.7,4716,50,1,18-24,肉食,300.0,是,否
43.45,7,新一线,银行卡,满减,0,304.15,3845,33,1,18-24,肉食,800.0,否,是
18.62,6,三线,银行卡,会员折扣,5,106.72,3432,32,1,25-34,肉食,800.0,否,否
13.9,4,一线,银行卡,平台券,3,52.6,8183,42,1,18-24,肉食,400.0,否,是
24.0,1,一线,支付宝,满减,4,20.0,1037,45,1,18-24,肉食,800.0,否,否
38.54,2,三线,余额,会员折扣,7,70.08,7976,37,0,18-24,蔬菜,300.0,否,是
18.3,1,新一线,支付宝,满减,2,16.3,4718,37,1,25-34,蔬菜,1000.0,是,是
27.28,3,新一线,支付宝,店铺券,3,78.84,5159,45,1,18-24,肉食,400.0,否,否
27.71,2,新一线,银行卡,无,0,55.42,50,50,1,18-24,豆制品,300.0,否,是
24.69,8,一线,余额,秒杀,2,195.52,7388,40,1,45-54,肉食,300.0,否,是
30.97,7,新一线,银行卡,无,0,216.79,2374,47,1,25-34,蔬菜,400.0,否,否
33.09,6,三线,云闪付,满减,10,188.54,4804,49,1,25-34,肉食,1000.0,是,否
13.26,7,新一线,支付宝,无,0,92.82,8854,49,0,25-34,肉食,300.0,是,否
38.69,7,一线,微信,无,0,270.83,5598,32,1,18-24,蔬菜,200.0,否,否
